id,latitude,longitude,name,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365,reviews_per_month
25174688,52.36359,4.90943,Modern and spacious duplex apartment w/ large deck,453818,Steven,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,525.0,5,0,2024-10-20,1,340,1.026822858420935
25179644,52.36589,4.90156,City Centre Canal Studio,190253774,Judith,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,1,107,2024-11-07,2,92,1.41
25223810,52.3620405,4.8544971,Spacious apartment with garden close to Vondelpark,108694960,Joost,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,11,2024-09-22,1,0,0.37
25227661,52.3553,4.92757,Studio apartment just outside centre of Amsterdam,29433335,Gidon,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,7,23,2024-05-24,1,4,0.3
25257623,52.37017,4.87174,Spacious  super centrally located sunny apartment!,7126646,Lisa & Jelmer,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,3,2019-09-03,1,0,0.04
25273911,52.349594,4.890385,"Family friendly 3 bedrm, quiet street in cosy area",9266559,Dorien,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,17,2024-07-23,1,0,0.21
25299800,52.35006389999999,4.875920799999999,Design appartement Amsterdam.,85360929,Mirjam,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,3,2024-07-17,1,5,0.57
25310162,52.37191,4.89558,Spacious private room in the heart of Amsterdam,69363456,Micheala,"Amsterdam, Noord-Holland, Netherlands",Private room,71.0,1,336,2024-11-20,2,60,4.25
25310429,52.37122,4.89597,Lovely private room with canal view,69363456,Micheala,"Amsterdam, Noord-Holland, Netherlands",Private room,123.0,1,393,2024-11-10,2,49,4.96
25330294,52.3643,4.88867,Piet Mondriaan apartment Canal view,9282300,Dutch Masters,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,204.0,7,2,2023-02-23,9,179,0.08
25331338,52.3643,4.88867,Jeroen Bosch apartment garden view + access,9282300,Dutch Masters,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,202.0,7,3,2022-11-15,9,184,0.11
25336232,52.3643,4.88867,Frans Hals apartment garden view,9282300,Dutch Masters,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,198.0,7,14,2024-08-15,9,231,0.35
25338761,52.3643,4.88867,Willem de Kooning apartment garden view,9282300,Dutch Masters,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,255.0,7,3,2023-12-03,9,254,0.1
25339698,52.3643,4.88867,Vincent van Gogh apartment garden view + access,9282300,Dutch Masters,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,238.0,7,9,2024-09-27,9,206,0.24
25341350,52.3643,4.88867,Herman Brood apartment canal view,9282300,Dutch Masters,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,224.0,7,4,2022-11-14,9,286,0.14
25348531,52.35965,4.91302,Family house close to centre with lovely garden,191417752,Stephanie,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,265.0,4,27,2024-08-14,1,133,0.35
25391426,52.344,4.86365,Fantastic Loft-Penthouse in Amsterdam South !,9435259,Thierry,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,146.0,5,33,2024-09-18,6,243,0.42
25409372,52.38879,4.8867,Luminous Amsterdam apartment,184348028,Tessa,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,22,2024-07-19,1,0,0.28
25414220,52.3719,4.8728,"3 slaapkamer familie apt. - Charmant, licht & ruim",4252191,Ardjan & Jose,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,358.0,5,44,2024-09-29,1,81,0.57
25421355,52.37378,4.81273,Family home in quiet area of Amsterdam,29944350,Mieke En Serge,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,7,2020-07-25,1,0,0.09
25433802,52.39128,4.93562,Studio in leafy Nieuwendam,192000912,Luuk,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,1,5,2018-08-20,1,0,0.06
25436146,52.3568,4.93252,Large & Modern 3BR family home + Garden,192015032,Max,"Amsterdam, North Holland, Netherlands",Entire home/apt,495.0,3,23,2024-08-14,1,26,0.3
25436200,52.3741,4.85735,"Spacious, light apartment with roof terrace",33239471,Emma,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,14,2021-08-20,1,0,0.18
25463991,52.3643,4.88867,Karel Appel apartment with canal view + terrace,9282300,Dutch Masters,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,428.0,7,16,2024-10-22,9,261,0.23
25500038,52.34602,4.86212,Spacious apartment with garden near Museum quarter,192441333,Marga,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,292.0,3,38,2024-10-21,1,364,0.48
25511963,52.37934,4.8566,Great place in upcoming Amsterdam West,192518648,Suzanne,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,130.0,3,22,2024-06-03,1,22,0.28
25557506,52.36312,4.93851,"Light, spacious flat 10 min from Amsterdam Center.",21925898,Chris,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,126.0,3,35,2024-10-20,1,49,0.44
25698586,52.40023,4.89435,Hotel schip Johanna Engelina,57865143,Laurens,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,900.0,2,20,2024-11-24,1,175,0.29
25730159,52.39123008552592,4.944567519211282,Family house with garden and free parking in North,129775147,Berber,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,12,2024-08-24,1,0,0.16
25754779,52.34182,4.90378,Kid-friendly home with garden in Rivierenbuurt,11284734,Evita,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,23,2023-08-27,1,0,0.29
25760744,52.38068,4.85628,Private apartment | balcony | 15m to city center,188472059,Jorinde,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,21,2024-03-15,1,0,0.27
25765951,52.37588,4.87486,private room,173340690,B&B  Jordaan,"Amsterdam, Netherlands",Private room,200.0,2,126,2024-10-18,2,9,1.73
25775511,52.37468,4.87818,Spacious 4p canal apartment in perfect location,34756737,Daniel & Danielle,"Amsterdam, Noord-Holland, Netherlands",Private room,245.0,2,282,2024-12-03,1,218,3.6
25776434,52.3665,4.85041,Private apartment in West (Baarsjes),19979247,Richard,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,15,2024-05-30,1,0,0.19
25801590,52.36778,4.84986,"Beautiful, spacious and light parkside apartment",3678527,Lidewij,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,14,2023-04-23,1,0,0.18
25802945,52.37392,4.82181,"Urban oasis, Amsterdam meets city beach",14089543,David & Marijke,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,16,2024-08-12,1,2,0.2
25818312,52.36393,4.88797,Inspiring apartment in downtown Amsterdam,194017705,Marijke,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,300.0,4,45,2024-06-03,1,65,0.58
25822871,52.36004389359517,4.860345804894077,Beautiful renovated apartment,171916928,Vic,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,240.0,3,14,2024-07-06,1,352,0.82
25831170,52.3776,4.98666,"Amsterdam, Tiny House with incredibe view",109026153,Geraldine,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,58,2023-04-23,1,0,0.74
25851081,52.36084084234749,4.887649105699498,Creative apartment along the canals,1209324,Sanne,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,325.0,4,9,2024-10-01,1,31,0.49
25875180,52.35942,4.98889,Captains Logde / privé studio houseboat,194150204,Miriam,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,119.0,2,93,2024-12-02,1,129,1.41
25898486,52.36169,4.90545,Stunning houseboat in center of Amsterdam,194622709,Arthur,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,249.0,3,135,2024-10-23,3,235,1.73
25902355,52.36827,4.86519,Quiet room + bicycles near centre Amsterdam,193907625,Ed,"Amsterdam, Noord-Holland, Netherlands",Private room,110.0,5,253,2024-11-27,1,67,3.2
25938797,52.36938,4.916,Catburger House,83244930,Joris,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,10,2023-12-18,1,0,0.13
25943076,52.35214,4.88866,100m2 Spacious & Stylish apartment with garden,7111374,Nelleke,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,150.0,2,9,2020-02-15,1,31,0.11
25943721,52.37061,4.8701,Spacious 2 bedroom apartment in Old West Amsterdam,26313050,Ashley,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,32,2023-07-30,1,0,0.41
25960980,52.40127,4.90172,Houseboat  private studio & terrace in hip north,195137399,Karen,"Amsterdam, Noord-Holland, Netherlands",Private room,103.0,2,180,2024-12-02,1,325,2.28
25966203,52.381081,4.966337,Houseboat with a panoramic city-view,195172702,Irene,"Amsterdam, Noord-Holland, Netherlands",Private room,86.0,2,247,2024-11-18,1,111,3.18
25975448,52.37859,4.89613,CityHeartStation 2 Bedroom Apartments,195237162,Muhammad,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,214.0,1,200,2024-11-22,1,67,2.57
25994034,52.37894,4.88327,Luxurious apartment in the heart of the Jordaan,43909387,Jarl,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,36,2023-02-14,1,0,0.46
26000168,52.35555,4.85095,Family home steps from the Vondelpark,6840474,Berith,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,5,2019-08-16,1,0,0.06
26018298,52.36583,4.86774,Bright and modern apartment on top of De Hallen,13454643,Matteo,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,17,2024-06-30,1,2,0.22
26029298,52.36708172359337,4.87630200958059,Studio Bosboom,195624094,Tineke,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,155.0,3,281,2024-12-06,1,60,3.58
26031664,52.37727,4.85437,Beautiful and bright apartment in Amsterdam West,195639914,Ait,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,10,2022-02-20,1,0,0.13
26035980,52.31818,4.95891,Budgetroom met ontbijt inbegrepen,3219665,Rob,"Amsterdam, Noord-Holland, Netherlands",Private room,62.0,1,475,2024-11-23,2,89,6.02
26061816,52.35415,4.85285,Beautiful relaxed apartment with canal view,2413010,Sjanne,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,2,2022-07-31,1,0,0.03
26071272,52.3452,4.86311,! Perfect Room Ams South (WTC/RAI) shared Bath/WC,9435259,Thierry,"Amsterdam, Noord-Holland, Netherlands",Private room,65.0,7,27,2024-10-21,6,22,0.86
26077755,52.37101,4.91701,Houseboat With Beautiful View and Terrace,9799534,Marlijn,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,2,13,2024-10-13,2,0,0.2
26079314,52.37474,4.96548,COMPLETE NEW FAMILY HOUSE 10MIN FROM CITY CENTER,196007025,Oleksandr,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,31,2024-08-18,1,0,0.4
26099020,52.38588,4.87574,"Apartment in Amsterdam West, next to Westerpark",29396939,Anne Wil,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,1,2020-09-22,1,0,0.02
26105238,52.3497,4.86267,Amsterdam Apartment With Nice Indoor Balcony,196217333,Shane,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,12,2022-07-10,1,0,0.15
26111547,52.36076,4.85715,★ Private Jungle in trendy Old West Amsterdam ★,194227994,Eva,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,44,2021-06-11,1,0,0.56
26114217,52.36722,4.85443,Hip and bright APT in popular West area,196306135,Lotus,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,230.0,3,32,2024-10-22,1,114,0.41
26116424,52.33466,4.84915,Houseboat close to the city centre of Amsterdam.,141677638,Gros,"Amsterdam, Netherlands",Entire home/apt,151.0,2,100,2024-11-11,5,303,1.3
26116665,52.36399,4.93729,Silent & cosy apartment Amsterdam EAST,6522384,Marjan,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,7,6,2022-07-01,1,0,0.08
26130373,52.35591,4.90813,Stylish family home by Amstel close to centre.,4709660,Franca,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,3,2018-08-27,1,0,0.04
26139659,52.38635,4.88071,Mooi en knus appartement midden in Amsterdam.,4063977,Marjolein,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,212.0,6,29,2024-09-13,1,18,0.37
26143006,52.38259,4.88534,Private studio w/ tub - Centre!,744499,Jordan & Sarah,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,2,12,2020-08-03,2,0,0.15
26146719,52.35294,4.86317,Grand-easy-going-friends&family house amsterdam!,16855496,Ashkaine,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,10,2023-05-25,1,0,0.13
26147088,52.32061,4.94373,Apartment with huge garden in Amsterdam,27776233,Raoul,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,7,3,2019-08-05,1,0,0.04
26159428,52.37227249145508,4.859161853790283,Spacious Apartment near public transport,52266860,Mees,"Amsterdam, North Holland, Netherlands",Entire home/apt,200.0,1,3,2024-02-18,1,0,0.04
26162908,52.33318,4.87411,Family friendly apartment with big sunny garden,11514157,Jonah,"Amsterdam, NH, Netherlands",Entire home/apt,200.0,5,8,2019-08-20,1,0,0.1
26224849,52.3546,4.92422,Lovely bright apt with garden in a trendy area,2940865,Anna & Benjamin,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,12,2023-07-28,1,0,0.16
26248015,52.35489,4.88946,Cozy groundfloor apt in heart of the Pijp w/ patio,2131813,Tamara,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,12,2019-10-22,1,0,0.16
26265461,52.35613,4.888,Charming luxury apartment de Pijp,6129382,Thomas,"Amsterdam, NH, Netherlands",Entire home/apt,200.0,2,25,2023-10-25,1,0,0.32
26271194,52.36365,4.93161,Unique apartment in coolest area of Amsterdam!,2576800,Sebastiaan,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,228.0,3,29,2024-12-02,1,39,0.37
26275584,52.3822,4.87163,Comfortable appartement in  Centre Amsterdam,31332203,Michiel,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,20,2024-08-24,1,0,0.26
26292322,52.37375,4.96838,Trendy design woning. 100m2 volledige woning.,18846307,Youri,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,12,2020-01-02,1,0,0.15
26294197,52.36294,4.86702,"Charming Apartment with Canal View, West-Side",50838355,Mathilde,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,23,2023-02-28,1,0,0.29
26303871,52.38241,4.88165,Luxurious apartment in the JORDAAN| CITY CENTRE,3592780,Lars & Antoinette,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,21,2024-08-26,1,0,0.27
26312125,52.3923,4.93214,Easy Family house,15483825,Ellen,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,225.0,5,12,2024-08-18,1,159,0.16
26312130,52.36013,4.92895,Lovely 1 bedroom apartment with balcony,13033219,Olga,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,120.0,4,23,2024-10-06,1,23,0.3
26314462,52.40035,4.91375,Family house with garden + free parking,10516711,Bart & Rachel,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,9,2019-08-19,3,0,0.12
26329643,52.36003,4.9345,"Bright, spacious & cosy apartment east of the city",82469779,Mels,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,18,2023-01-01,1,0,0.23
26383495,52.34488,4.90222,Classic APT in Classy South!,198392894,Monique,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,250.0,3,37,2024-12-01,1,89,0.49
26459935,52.36209,4.86541,Spacious apartment with private rooftop terras,18910593,Lotte,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,5,2024-01-03,1,0,0.18
26465711,52.35339,4.93679,"Bright, Stylish, Cozy Familyhouse",4417000,Madelon,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,302.0,3,21,2024-08-23,1,11,0.27
26509515,52.36658,4.87382,Dream attic apartment,527982,Iekeliene,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,120.0,3,21,2024-07-07,1,4,0.27
26516140,52.35353,4.90774,Houseboat on Amstel river in De Pijp district,4125732,Louk,"Amsterdam, Noord-Holland, Netherlands",Private room,184.0,3,130,2024-10-29,1,172,1.72
26516151,52.3753,4.87233,Beautifull light cozy apartment near city centre,39002643,Ruben,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,20,2024-07-08,1,0,0.26
26519083,52.36842,4.88223,* Beautiful canalview Suite*,199450112,Srijana,"Amsterdam, Noord-Holland, Netherlands",Private room,145.0,1,178,2024-10-23,2,16,2.28
26519263,52.3747,4.864,Modern apartment in trendy Amsterdam Old-West,37866198,Suzanne,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,192.0,5,10,2022-02-14,1,45,0.13
26551134,52.38455,4.85246,"Green apartment, well connected to center",53155819,Tessa & Somesh,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,4,2023-05-22,1,0,0.06
26560199,52.3732,4.97148,Sea side of Amsterdam,142672615,Tony,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,1,14,2020-02-08,1,0,0.18
26566079,52.35024,4.84693,Two bedroom studio near Vondelpark,4073717,Astrid,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,106,2024-10-21,2,0,1.39
26579485,52.37561,4.85081,Cosy apartment in Amsterdam-West,16911422,Tom,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,2,2023-07-09,1,0,0.11
26597244,52.35728,4.93247,"Spacious New 4 floor Family Home, 184m2, Parking",199969719,Dorothee,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,600.0,3,16,2024-08-27,1,100,0.21
26620104,52.35017,4.88996,Glamping at AmsterDome a rooftop with best views,7399322,Omar,"Amsterdam, Noord-Holland, Netherlands",Private room,197.0,2,44,2024-11-10,1,54,0.57
26625840,52.35281,4.91321,Unique bright house with garden in Amsterdam,175413450,Sophie,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,19,2024-08-25,1,0,0.25
26627984,52.38224,4.88908,Typical Amsterdam canal house with 3 bedrooms,12295544,Ruben,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,10,2023-07-08,2,0,0.35
26650409,52.367739,4.852531,"Colourful apartment, De Baarsjes",10378439,Julia,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,190.0,5,4,2024-09-17,1,24,0.25
26696876,52.37015,4.85394,Spacious apartment - close to city  center,19335533,Maud,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,235.0,2,21,2022-10-04,1,3,0.27
26712318,52.35522,4.83567,Modern entire apartment Amsterdam,200854132,Mikhail,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,39,2023-01-02,1,0,0.5
26728654,52.35632,4.88877,Cute stylish apt in `de Pijp area` close to all!,200986878,Dide,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,5,2020-03-13,1,0,0.06
26728984,52.3673,4.90155,Canal Suite | City Centre,190253774,Judith,"Amsterdam, Noord-Holland, Netherlands",Private room,147.0,1,66,2024-12-05,2,235,0.89
26736625,52.41237,4.88696,"Private entrance and bathroom, FREE parking!",4286813,Paul,"Amsterdam, Noord-Holland, Netherlands",Private room,113.0,1,385,2024-11-10,1,258,4.94
26744928,52.3533,4.86697,Luxurious house with garden in museum district,62630854,Frederique,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,12,2024-07-01,1,0,0.15
26776129,52.32766,4.87296,Bright home in green surroundings,28584016,Denis,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,11,2024-08-08,1,0,0.14
26781097,52.36384,4.90131,"Houseboat, B&B in the back stern (BK 53).",201376965,Hans,"Amsterdam, Noord-Holland, Netherlands",Private room,114.0,3,278,2024-12-04,1,192,3.58
26781206,52.37387,4.86441,Cosy and bright appartement close to city center,9945304,Siebrecht,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,8,2020-08-01,1,0,0.1
26793214,52.34181,4.89459,Relaxing Well located Apt - Amsterdam,30453738,Ivone,"Amsterdam, NH, Netherlands",Entire home/apt,340.0,3,29,2024-08-27,1,340,0.37
26826637,52.35719,4.90959,Stijlvol en Licht Appartement in Fijne Buurt,168686231,Yu Mei,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,1,4,2024-09-08,1,0,0.82
26829033,52.36624,4.90245,Hermitage museum boat with amstel river vieuw,194622709,Arthur,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,28,2024-08-09,3,5,0.36
